,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,1.0665153741836548,0.31615606605281277,0.10338053703308106,0.0007093652658628993,entropy,16,50,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 50}",0.8569172457359444,0.8616550852811118,0.8600758054327227,0.8572331017056223,0.8626026531901453,0.8569172457359444,0.8571879936808847,0.869826224328594,0.8631911532385466,0.8571428571428571,0.8602748380982467,0.003977668889716656,57
1,1.2391626834869385,0.03603054300423395,0.10355281829833984,0.00039174185194434014,entropy,16,75,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 75}",0.8600758054327227,0.8632343651295009,0.8600758054327227,0.8569172457359444,0.8607075173720783,0.8588123815540114,0.8587677725118483,0.8701421800947867,0.865086887835703,0.8574589127686473,0.8611277839203917,0.0038192095217701905,30
2,1.6476380109786988,0.020956449000639962,0.1046147108078003,0.002990555365984846,entropy,16,100,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 100}",0.8591282375236892,0.8635502210991788,0.859444093493367,0.8588123815540114,0.8641819330385344,0.8581806696146557,0.8597156398104265,0.8688783570300158,0.8635071090047394,0.859039190897598,0.8614436897804454,0.0032735227265931416,21
3,2.04665629863739,0.0511457522722291,0.10377225875854493,0.0011875593152437874,entropy,16,125,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 125}",0.8584965255843335,0.8635502210991788,0.8616550852811118,0.8584965255843335,0.8641819330385344,0.859444093493367,0.8593996840442338,0.869826224328594,0.865086887835703,0.8577749683944375,0.8617911862265045,0.003651093365567115,7
4,2.4362727642059325,0.031188758227639723,0.10324256420135498,0.000415360967782375,entropy,16,150,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 150}",0.8572331017056223,0.8632343651295009,0.8603916614024005,0.8588123815540114,0.8638660770688567,0.8578648136449779,0.8597156398104265,0.869826224328594,0.8641390205371248,0.8606194690265486,0.8615700521244669,0.003587121857275851,16
5,2.799612021446228,0.052556166772120126,0.10380761623382569,0.001591317064779542,entropy,16,175,"{'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 175}",0.8584965255843335,0.8632343651295009,0.8610233733417562,0.8581806696146557,0.8638660770688567,0.8575489576753,0.859083728278041,0.8688783570300158,0.8635071090047394,0.8599873577749684,0.8613805086084347,0.0033306329945198485,25
6,0.8814392328262329,0.025822856326192786,0.1040888786315918,0.0009956994210055096,entropy,17,50,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 50}",0.8581806696146557,0.8654453569172458,0.8629185091598232,0.8537586860391662,0.8603916614024005,0.8603916614024005,0.8587677725118483,0.8701421800947867,0.8619273301737757,0.8584070796460177,0.8610330121623756,0.004250857582034207,34
7,1.2871315002441406,0.040275799358765296,0.10308043956756592,0.0005252849589276828,entropy,17,75,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 75}",0.8556538218572332,0.866708780795957,0.8610233733417562,0.8553379658875553,0.8616550852811118,0.8622867972204674,0.8584518167456556,0.869826224328594,0.8612954186413903,0.8577749683944375,0.8610014215763703,0.0043611500382120996,37
8,1.6748006820678711,0.021808222355238972,0.10341939926147461,0.0005706229722946415,entropy,17,100,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 100}",0.8556538218572332,0.8657612128869235,0.8651295009475679,0.8550221099178774,0.8651295009475679,0.8607075173720783,0.859083728278041,0.8704581358609794,0.8600315955766192,0.8574589127686473,0.8614436897804454,0.004751971299447632,21
9,2.0820891857147217,0.046963660135901496,0.10351462364196777,0.0005326218207770752,entropy,17,125,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 125}",0.8566013897662665,0.8673404927353127,0.8651295009475679,0.8543903979785218,0.86481364497789,0.8616550852811118,0.8597156398104265,0.8707740916271722,0.860347551342812,0.856826801517067,0.8617595956404991,0.004944833915891496,10
10,2.50565083026886,0.040362632128646735,0.10353221893310546,0.0006307420733034915,entropy,17,150,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 150}",0.8556538218572332,0.8676563487049905,0.8644977890082123,0.8547062539481997,0.8635502210991788,0.8588123815540114,0.860347551342812,0.8704581358609794,0.861611374407583,0.8574589127686473,0.8614752803664508,0.0048637551537129555,19
11,2.8653456926345826,0.03981740944681855,0.10288684368133545,0.0002839054973447974,entropy,17,175,"{'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 175}",0.8553379658875553,0.866708780795957,0.8644977890082123,0.8537586860391662,0.8632343651295009,0.8591282375236892,0.861611374407583,0.8701421800947867,0.8631911532385466,0.8571428571428571,0.8614752803664508,0.004890701084243396,19
12,0.909497857093811,0.023691667815655404,0.10370597839355469,0.0011533914082957244,entropy,18,50,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 50}",0.8597599494630449,0.8663929248262792,0.8588123815540114,0.8584965255843335,0.8676563487049905,0.8566013897662665,0.8571879936808847,0.8688783570300158,0.8622432859399684,0.8580910240202275,0.8614120991944401,0.004361639616535319,24
13,1.2910810470581056,0.02084370567093487,0.10385327339172364,0.0011801029666805246,entropy,18,75,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 75}",0.8578648136449779,0.8635502210991788,0.8629185091598232,0.8562855337965888,0.8641819330385344,0.8610233733417562,0.8593996840442338,0.8676145339652449,0.8647709320695103,0.8606194690265486,0.8618227768125098,0.003259938065870448,6
14,1.734229826927185,0.03050766935108445,0.10356507301330567,0.0008716846134470423,entropy,18,100,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 100}",0.8578648136449779,0.86481364497789,0.8619709412507897,0.8559696778269109,0.8641819330385344,0.8588123815540114,0.859083728278041,0.8701421800947867,0.8644549763033176,0.859039190897598,0.8616332332964777,0.004056435964899444,14
15,2.135552453994751,0.03409170968854145,0.10376319885253907,0.001219615433997993,entropy,18,125,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 125}",0.859444093493367,0.8654453569172458,0.8622867972204674,0.8559696778269109,0.86481364497789,0.8600758054327227,0.8593996840442338,0.8682464454976303,0.8644549763033176,0.8571428571428571,0.8617280050544938,0.003756582188999113,13
16,2.568982553482056,0.03440589031092889,0.10322368144989014,0.0003661488945193779,entropy,18,150,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 150}",0.8578648136449779,0.8660770688566014,0.8622867972204674,0.8572331017056223,0.86481364497789,0.8591282375236892,0.8597156398104265,0.8679304897314376,0.865086887835703,0.8577749683944375,0.8617911862265045,0.003741915704098584,7
17,2.981417012214661,0.04301373613573717,0.1134880781173706,0.03016660789886516,entropy,18,175,"{'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 175}",0.8588123815540114,0.8663929248262792,0.8616550852811118,0.8553379658875553,0.8651295009475679,0.8600758054327227,0.8606635071090047,0.8679304897314376,0.8666666666666667,0.856826801517067,0.8619491391565314,0.004158357062191714,4
18,0.9464572429656982,0.02513768967659478,0.10329375267028809,0.0005249715862651577,entropy,19,50,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 50}",0.8588123815540114,0.8610233733417562,0.8600758054327227,0.8566013897662665,0.8626026531901453,0.8550221099178774,0.860347551342812,0.8688783570300158,0.8609794628751974,0.8596713021491783,0.8604012004422682,0.0035208739566476854,55
19,1.339723539352417,0.02801421760715219,0.1033287525177002,0.0007441961322949821,entropy,19,75,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 75}",0.8569172457359444,0.8626026531901453,0.8600758054327227,0.8550221099178774,0.8607075173720783,0.8550221099178774,0.855608214849921,0.8669826224328594,0.8638230647709321,0.8577749683944375,0.8594534828621071,0.003885382008708104,72
20,1.764861249923706,0.03184482523920755,0.10357332229614258,0.00047344339968520034,entropy,19,100,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 100}",0.8578648136449779,0.8629185091598232,0.8597599494630449,0.8547062539481997,0.8632343651295009,0.8556538218572332,0.8578199052132701,0.8679304897314376,0.8631911532385466,0.8599873577749684,0.8603064286842521,0.0038392372676631613,56
21,2.23203284740448,0.0910608921726042,0.10340962409973145,0.0006979938445316243,entropy,19,125,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 125}",0.8584965255843335,0.8644977890082123,0.8610233733417562,0.8556538218572332,0.8641819330385344,0.8578648136449779,0.855608214849921,0.8663507109004739,0.8635071090047394,0.8587231352718079,0.8605907439583004,0.0036678665952030267,48
22,2.6729697704315187,0.06564653044844841,0.10354115962982177,0.0009661191381520488,entropy,19,150,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 150}",0.8562855337965888,0.8663929248262792,0.8588123815540114,0.8556538218572332,0.8644977890082123,0.8588123815540114,0.8568720379146919,0.8682464454976303,0.8631911532385466,0.8574589127686473,0.8606223345443058,0.004326209512041628,47
23,3.042874813079834,0.02825959807293037,0.11293969154357911,0.029982057829548908,entropy,19,175,"{'criterion': 'entropy', 'max_depth': 19, 'n_estimators': 175}",0.8566013897662665,0.8654453569172458,0.8597599494630449,0.8553379658875553,0.86481364497789,0.859444093493367,0.8581358609794629,0.8691943127962085,0.8628751974723539,0.8587231352718079,0.8610330121623756,0.004167840493487964,34
24,0.9432342052459717,0.018290354635564873,0.10326173305511474,0.0006388097860705703,entropy,20,50,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 50}",0.8591282375236892,0.8638660770688567,0.859444093493367,0.8591282375236892,0.8619709412507897,0.8550221099178774,0.855608214849921,0.8688783570300158,0.8622432859399684,0.8555625790139064,0.8600852945822145,0.00410102868510692,64
25,1.376998281478882,0.02408772191980934,0.10324702262878419,0.0003735131265953485,entropy,20,75,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 75}",0.8575489576753,0.8651295009475679,0.8610233733417562,0.8584965255843335,0.8616550852811118,0.8556538218572332,0.8571879936808847,0.8679304897314376,0.8631911532385466,0.8571428571428571,0.8604959722002843,0.0037938761098579147,51
26,1.813027262687683,0.027158352707175506,0.10336091518402099,0.00036636517006924163,entropy,20,100,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 100}",0.8578648136449779,0.8676563487049905,0.8591282375236892,0.8578648136449779,0.8619709412507897,0.8578648136449779,0.8565560821484992,0.8685624012638231,0.8638230647709321,0.8577749683944375,0.8609066498183541,0.004164818104142608,40
27,2.26006498336792,0.04426637095614136,0.1038172721862793,0.0013320196959183306,entropy,20,125,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 125}",0.8591282375236892,0.866708780795957,0.8616550852811118,0.8562855337965888,0.8619709412507897,0.8569172457359444,0.8549763033175355,0.8679304897314376,0.8609794628751974,0.8584070796460177,0.8604959722002843,0.004060246237458703,51
28,2.6986152648925783,0.03270792013869465,0.10348663330078126,0.0011239661008843641,entropy,20,150,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 150}",0.8575489576753,0.866708780795957,0.8591282375236892,0.8578648136449779,0.8644977890082123,0.8597599494630449,0.8581358609794629,0.8679304897314376,0.8622432859399684,0.859039190897598,0.8612857368504185,0.003638879382051809,28
29,3.12577965259552,0.056417948709431606,0.10308167934417725,0.0004199924662687509,entropy,20,175,"{'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 175}",0.8584965255843335,0.86481364497789,0.8572331017056223,0.8569172457359444,0.8651295009475679,0.8575489576753,0.8584518167456556,0.8704581358609794,0.8609794628751974,0.8577749683944375,0.8607802874743327,0.004318482222283162,44
30,0.9605393171310425,0.017015904450016776,0.104083251953125,0.0015647908184993336,entropy,21,50,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 50}",0.8572331017056223,0.86481364497789,0.8581806696146557,0.8578648136449779,0.8607075173720783,0.8591282375236892,0.859083728278041,0.8682464454976303,0.8625592417061612,0.859039190897598,0.8606855157163166,0.0033401702848944556,46
31,1.3934489250183106,0.01733913428790734,0.10414550304412842,0.0014547422367870403,entropy,21,75,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 75}",0.8556538218572332,0.8644977890082123,0.8638660770688567,0.8569172457359444,0.8629185091598232,0.8572331017056223,0.8587677725118483,0.8679304897314376,0.8631911532385466,0.8571428571428571,0.860811878060338,0.0039484931227640315,43
32,1.839901065826416,0.03921779671557309,0.10364227294921875,0.00046178852372930334,entropy,21,100,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 100}",0.8575489576753,0.8657612128869235,0.8629185091598232,0.8562855337965888,0.8635502210991788,0.8578648136449779,0.8575039494470774,0.869826224328594,0.8628751974723539,0.8593552465233881,0.8613489180224293,0.004146607522391178,26
33,2.2804190874099732,0.047332220123974186,0.10309195518493652,0.000508827946845559,entropy,21,125,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 125}",0.8572331017056223,0.8651295009475679,0.8610233733417562,0.8556538218572332,0.8607075173720783,0.8584965255843335,0.8571879936808847,0.8695102685624012,0.8638230647709321,0.8596713021491783,0.8608434686463434,0.004032594647110871,41
34,2.745919704437256,0.041289533652770126,0.10408267974853516,0.0012952021106219143,entropy,21,150,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 150}",0.8566013897662665,0.8635502210991788,0.8626026531901453,0.8562855337965888,0.8610233733417562,0.8591282375236892,0.8575039494470774,0.8688783570300158,0.8635071090047394,0.8606194690265486,0.8609698309903648,0.0036723025947299993,38
35,3.2135639905929567,0.11894534026217647,0.10337526798248291,0.0013654992680787778,entropy,21,175,"{'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 175}",0.8572331017056223,0.86481364497789,0.8619709412507897,0.8550221099178774,0.8597599494630449,0.8584965255843335,0.8565560821484992,0.8691943127962085,0.8612954186413903,0.8599873577749684,0.8604327910282735,0.003974976491189961,54
36,0.9794153690338134,0.0355267783062419,0.10357260704040527,0.0003585009566768764,entropy,22,50,"{'criterion': 'entropy', 'max_depth': 22, 'n_estimators': 50}",0.8566013897662665,0.8632343651295009,0.8588123815540114,0.8556538218572332,0.8600758054327227,0.8543903979785218,0.8559241706161137,0.8714060031595576,0.8622432859399684,0.8555625790139064,0.8593903016900963,0.0049140423103011975,73
37,1.444397759437561,0.04312605525810629,0.10313913822174073,0.0005975307527340403,entropy,22,75,"{'criterion': 'entropy', 'max_depth': 22, 'n_estimators': 75}",0.8553379658875553,0.8622867972204674,0.8603916614024005,0.8566013897662665,0.8556538218572332,0.859444093493367,0.8552922590837283,0.8714060031595576,0.8587677725118483,0.8558786346396966,0.8591059864160481,0.004696958788866515,74
